candidate_name,candidate_id,office,district,party,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,disbursement_description,disbursement_purpose_category,disbursement_date,disbursement_amount,disbursement_type_description,memo_text,line_number_label
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,LEAHY FOR US SENATOR COMMITTEE INC,MONTPELIER,VT,056011042,CONTRIBUTION REFUND,REFUNDS,2023-08-15,2000.0,CONTRIBUTION REFUND TO CANDIDATE/COMMITTEE,,Refunds of Contributions to Other Political Committees
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AUTHENTIC CORPORATION,RICHMOND,VA,232235302,DIGITAL FUNDRAISING CONSULTANT,OTHER,2023-08-15,7500.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,DALE RAND PRINTING,PORTLAND,ME,041012631,PRINTING SERVICES,ADVERTISING,2023-08-11,728.58,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,BUCKDANCER'S CHOICE,PORTLAND,ME,041023019,EVENT SUPPLIES RENTAL,ADMINISTRATIVE,2023-08-10,906.23,,* VIDEO EQUIPMENT FOR VIDEO CONFERENCING,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,CAMDEN NATIONAL BANK,CAMDEN,ME,048431947,BANK FEES,OTHER,2023-08-10,78.05,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AMAZON,SEATTLE,WA,981081300,OFFICE SUPPLIES,ADMINISTRATIVE,2023-08-07,404.6,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AMAZON,SEATTLE,WA,981081300,OFFICE SUPPLIES,ADMINISTRATIVE,2023-08-07,252.15,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AMAZON,SEATTLE,WA,981081300,OFFICE SUPPLIES,ADMINISTRATIVE,2023-08-07,67.49,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AUTHORIZE.NET,SAN FRANCISCO,CA,941288999,CREDIT CARD PROCESSING FEE,OTHER,2023-08-05,40.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"WOODWORTH, SHERYL ANNE",PORTSMOUTH,NH,038014760,ACCOUNTING CONSULTING,OTHER,2023-08-04,5754.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL PROCESSING FEE,OTHER,2023-08-04,87.8,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,WORKERS' COMPENSATION INSURANCE,MATERIALS,2023-08-04,27.65,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"LEAHY, ANASTASIA",BROOKLYN,NY,112312731,PAYROLL,OTHER,2023-08-04,690.02,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"DIETRICK, TUCKER",WASHINGTON,DC,200102079,PAYROLL,OTHER,2023-08-04,1220.24,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"DAVIS, GAETAN MARIA",PORTLAND,ME,041032426,PAYROLL,OTHER,2023-08-04,3487.19,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,ONE STOP EVENT RENTALS,S PORTLAND,ME,041062631,OFFICE SUPPLIES RENTAL,ADMINISTRATIVE,2023-08-04,349.67,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,BRUNSWICK TOUR & TRAVEL,WOOLWICH,ME,045794561,TRAVEL AGENT FEE,OTHER,2023-08-04,30.0,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AMERICAN AIRLINES,FORT WORTH,TX,761552605,TRAVEL,OTHER,2023-08-04,283.9,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"BERNSTEIN, SHUR, SAWYER, NELSON PA",PORTLAND,ME,041045029,CAMPAIGN CONSULTING,OTHER,2023-08-04,6500.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"DISTRICT NO. 1-PCD, MARINE ENGINEERS' BENEFICIAL ASSOC. - POLITICAL ACTION FUND (MEBA-PAF)",WASHINGTON,DC,200011508,"REFUND: SEE SCHEDULE A, LINE 11(C)",REFUNDS,2023-08-03,2500.0,CONTRIBUTION REFUND TO CANDIDATE/COMMITTEE,,Refunds of Contributions to Other Political Committees
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL SEE NET ALLOCATION BELOW,OTHER,2023-08-03,5397.45,,PAYROLL 8/4/23 PAYROLL NET,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL TAXES,OTHER,2023-08-03,2729.28,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,PARAGON SOLUTION,TEMPE,AZ,852821895,CREDIT CARD PROCESSING FEE,OTHER,2023-08-03,7131.38,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,HARVARD PILGRIM HEALTH CARE,BOSTON,MA,022970050,HEALTH INSURANCE PREMIUM-CAMPAIGN STAFF,OTHER,2023-08-03,1183.73,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,EVO PAYMENTS INTERNATIONAL,PORTLAND,ME,041014928,CREDIT CARD PROCESSING FEE,OTHER,2023-08-03,214.4,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,USPS,BRUNSWICK,ME,040112276,POSTAGE,ADMINISTRATIVE,2023-08-03,8.35,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AMERICAN AIRLINES,FORT WORTH,TX,761552605,TRAVEL,OTHER,2023-08-03,371.8,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,NGP VAN,WASHINGTON,DC,200055006,SOFTWARE SUBSCRIPTION,OTHER,2023-08-02,2250.0,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,NATIONBUILDER,LOS ANGELES,CA,900712600,SOFTWARE SUBSCRIPTION,OTHER,2023-08-02,2907.0,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,GOOGLE,MOUNTAIN VIEW,CA,940431351,SOFTWARE SUBSCRIPTION,OTHER,2023-08-02,51.02,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,GOOGLE,MOUNTAIN VIEW,CA,940431351,SOFTWARE SUBSCRIPTION,OTHER,2023-08-02,71.49,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,CLOUDPORT CO-WORKING OFFICES,PORTLAND,ME,041014222,OFFICE RENT,ADMINISTRATIVE,2023-08-01,200.0,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"NICHOLSON, SAWYER",BRUNSWICK,ME,040117291,REIMB OF VOLUNTEER'S COSTS SERVING AS DRIVER/STAFF ASSISTANT ON CAMPAIGN,OTHER,2023-07-31,250.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"LAFAVE, LORI",FALLS CHURCH,VA,220463531,FUNDRAISING CONSULTING,OTHER,2023-07-31,10000.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,JSTREETPAC,WASHINGTON,DC,200330106,CREDIT CARD PROCESSING FEE,OTHER,2023-07-31,6.11,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200115873,CREDIT CARD PROCESSING,OTHER,2023-07-31,215.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,CREDIT CARD PROCESSING FEE,OTHER,2023-07-31,4.4,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AUTHENTIC CORPORATION,RICHMOND,VA,232235302,LIST ACQUISITION,OTHER,2023-07-27,450.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL PROCESSING FEE,OTHER,2023-07-26,127.35,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,WORKERS' COMPENSATION INSURANCE,MATERIALS,2023-07-26,3.75,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL TAXES,OTHER,2023-07-25,72.36,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"LEAHY, ANASTASIA",BROOKLYN,NY,112312731,PAYROLL,OTHER,2023-07-25,364.78,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL SEE NET ALLOCATION BELOW,OTHER,2023-07-25,364.78,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,SOUTHWEST AIRLINES,DALLAS,TX,75235,TRAVEL,OTHER,2023-07-24,465.98,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,SOUTHWEST AIRLINES,DALLAS,TX,75235,TRAVEL,OTHER,2023-07-24,465.98,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,INTUIT,WOODLAND HILLS,CA,913677091,FINANCE SOFTWARE,OTHER,2023-07-24,105.5,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,BUTLER LAW OFFICES,BRUNSWICK,ME,040112201,LEGAL SERVICES,OTHER,2023-07-24,5892.5,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"BERNSTEIN, SHUR, SAWYER, NELSON PA",PORTLAND,ME,041045029,CAMPAIGN CONSULTING,OTHER,2023-07-24,6500.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"BERNSTEIN, SHUR, SAWYER, NELSON PA",PORTLAND,ME,041045029,CAMPAIGN CONSULTING,OTHER,2023-07-24,3250.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL PROCESSING FEE,OTHER,2023-07-21,71.55,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,WORKERS' COMPENSATION INSURANCE,MATERIALS,2023-07-21,31.4,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AUTHENTIC CORPORATION,RICHMOND,VA,232235302,DIGITAL FUNDRAISING CONSULTANT,OTHER,2023-07-21,7500.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AUTHENTIC CORPORATION,RICHMOND,VA,232235302,DIGITAL FUNDRAISING CONSULTANT,OTHER,2023-07-21,7500.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL TAXES,OTHER,2023-07-20,2630.2,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"LEAHY, ANASTASIA",BROOKLYN,NY,112312731,PAYROLL,OTHER,2023-07-20,364.78,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"DIETRICK, TUCKER",WASHINGTON,DC,200102079,PAYROLL,OTHER,2023-07-20,1220.23,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"DAVIS, GAETAN MARIA",PORTLAND,ME,041032426,PAYROLL,OTHER,2023-07-20,3487.19,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL SEE NET ALLOCATION BELOW,OTHER,2023-07-20,5072.2,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,SINPLICITY CATERING,FALLS CHURCH,VA,220422356,CATERING,FUNDRAISING,2023-07-19,1290.23,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,RADICI MARKET,WASHINGTON,DC,200034307,CATERING,FUNDRAISING,2023-07-19,1787.16,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,LYFT RIDE,SAN FRANCISCO,CA,941075705,TRAVEL,OTHER,2023-07-19,86.12,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,KIMPTON HOTEL,WASHINGTON,DC,200011501,CATERING,FUNDRAISING,2023-07-19,1489.29,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,CORNER BAKERY,WASHINGTON,DC,200451000,CATERING,FUNDRAISING,2023-07-19,350.98,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AMERICAN AIRLINES,FORT WORTH,TX,761552605,TRAVEL,OTHER,2023-07-19,233.9,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AMERICAN AIRLINES,FORT WORTH,TX,761552605,TRAVEL,OTHER,2023-07-19,233.9,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"LIRTZMAN, JESSE",WASHINGTON,DC,200055320,REIMBURSEMENT - SEE BELOW IF ITEMIZED,OTHER,2023-07-19,5608.75,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,CARDMEMBER SERVICE,SAINT LOUIS,MO,631790408,CREDIT CARD PAYMENT - SEE BELOW IF ITEMIZED,OTHER,2023-07-17,6217.21,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,IHEARTMEDIA INC. PAC,SAN ANTONIO,TX,782587460,REFUND: Q2 CONTRIBUTION REFUNDED SEE SCH,REFUNDS,2023-07-13,2500.0,CONTRIBUTION REFUND TO CANDIDATE/COMMITTEE,,Refunds of Contributions to Other Political Committees
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,CAMDEN NATIONAL BANK,CAMDEN,ME,048431947,BANK FEES,OTHER,2023-07-10,122.3,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AUTHENTIC CORPORATION,RICHMOND,VA,232235302,LIST ACQUISITION,OTHER,2023-07-10,25000.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL PROCESSING FEE,OTHER,2023-07-07,81.55,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,WORKERS' COMPENSATION INSURANCE,MATERIALS,2023-07-07,27.65,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"DAVIS, GAETAN MARIA",PORTLAND,ME,041032426,PAYROLL,OTHER,2023-07-07,3487.19,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"WOODWORTH, SHERYL ANNE",PORTSMOUTH,NH,038014760,ACCOUNTING CONSULTING,OTHER,2023-07-06,3967.8,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"LEAHY, ANASTASIA",BROOKLYN,NY,112312731,PAYROLL,OTHER,2023-07-06,690.02,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"DIETRICK, TUCKER",WASHINGTON,DC,200102079,PAYROLL,OTHER,2023-07-06,1220.23,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL SEE NET ALLOCATION BELOW,OTHER,2023-07-06,5397.44,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL TAXES,OTHER,2023-07-06,2729.29,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AUTHORIZE.NET,SAN FRANCISCO,CA,941288999,CREDIT CARD PROCESSING FEE,OTHER,2023-07-05,40.1,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,PARAGON SOLUTION,TEMPE,AZ,852821895,CREDIT CARD PROCESSING FEE,OTHER,2023-07-03,4915.73,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,EVO PAYMENTS INTERNATIONAL,PORTLAND,ME,041014928,CREDIT CARD PROCESSING FEE,OTHER,2023-07-03,169.98,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,U.S. POSTAL SERVICE,BRUNSWICK,ME,040112276,POSTAGE,ADMINISTRATIVE,2023-07-01,65.2,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,NGP VAN,WASHINGTON,DC,200055006,SOFTWARE SUBSCRIPTION,OTHER,2023-07-01,2250.0,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,NATIONBUILDER,LOS ANGELES,CA,900712600,SOFTWARE SUBSCRIPTION,OTHER,2023-07-01,2907.0,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,INTUIT,WOODLAND HILLS,CA,913677091,SOFTWARE SUBSCRIPTION,OTHER,2023-07-01,133.73,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,EVENTBRITE,SAN FRANCISCO,CA,941032919,"EGGS & ISSUES EVENT PORTLAND, ME",OTHER,2023-07-01,48.0,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,BRUNSWICK TOUR & TRAVEL,WOOLWICH,ME,045794561,TRAVEL AGENT FEE,OTHER,2023-07-01,30.0,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AMERICAN AIRLINES,FORT WORTH,TX,761552605,TRAVEL,OTHER,2023-07-01,513.9,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"NICHOLSON, SAWYER",BRUNSWICK,ME,040117291,REIMB OF VOLUNTEER'S COSTS SERVING AS DRIVER/STAFF ASSISTANT ON CAMPAIGN,OTHER,2023-06-30,250.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"LAFAVE, LORI",FALLS CHURCH,VA,220463531,FUNDRAISING CONSULTING,OTHER,2023-06-30,10000.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,JSTREETPAC,WASHINGTON,DC,200330106,CREDIT CARD PROCESSING,OTHER,2023-06-30,38.5,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200115873,CREDIT CARD PROCESSING,OTHER,2023-06-30,202.19,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AUTHORIZE.NET,SAN FRANCISCO,CA,941288999,CREDIT CARD PROCESSING FEE,OTHER,2023-06-30,160.67,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,CREDIT CARD PROCESSING FEE,OTHER,2023-06-30,3.16,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,WASHINGTON,DC,200012133,EVENT SPACE RENTAL,ADMINISTRATIVE,2023-06-29,675.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL PROCESSING FEE,OTHER,2023-06-26,69.45,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AUTHENTIC CORPORATION,RICHMOND,VA,232235302,LIST ACQUISITION,OTHER,2023-06-26,189.78,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,WORKERS' COMPENSATION INSURANCE,MATERIALS,2023-06-23,31.4,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL TAXES,OTHER,2023-06-23,2566.62,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"DIETRICK, TUCKER",WASHINGTON,DC,200102079,PAYROLL,OTHER,2023-06-23,1220.22,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"DAVIS, GAETAN MARIA",PORTLAND,ME,041032426,PAYROLL,OTHER,2023-06-23,3487.19,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL SEE NET ALLOCATION BELOW,OTHER,2023-06-23,4707.41,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,CARDMEMBER SERVICE,SAINT LOUIS,MO,631790408,CREDIT CARD PAYMENT - SEE BELOW IF ITEMIZED,OTHER,2023-06-17,12305.1,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AUTHENTIC CORPORATION,RICHMOND,VA,232235302,DIGITAL FUNDRAISING CONSULTANT,OTHER,2023-06-16,10500.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,BISTRO CACAO,WASHINGTON,DC,200025702,CATERING,FUNDRAISING,2023-06-14,200.0,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"LIRTZMAN, JESSE",WASHINGTON,DC,200055320,CATERING,FUNDRAISING,2023-06-14,200.0,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL PROCESSING FEE,OTHER,2023-06-09,69.45,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,WORKERS' COMPENSATION INSURANCE,MATERIALS,2023-06-09,31.4,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,CAMDEN NATIONAL BANK,CAMDEN,ME,048431947,BANK FEES,OTHER,2023-06-09,72.35,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"DIETRICK, TUCKER",WASHINGTON,DC,200102079,PAYROLL,OTHER,2023-06-08,1220.23,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"DAVIS, GAETAN MARIA",PORTLAND,ME,041032426,SALARY,ADMINISTRATIVE,2023-06-08,3487.19,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL SEE NET ALLOCATION BELOW,OTHER,2023-06-08,4707.42,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"PAYCHEX, INC.",AUBURN,ME,042108896,PAYROLL TAXES,OTHER,2023-06-08,2568.92,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"WOODWORTH, SHERYL ANNE",PORTSMOUTH,NH,038014760,ACCOUNTING CONSULTING,OTHER,2023-06-07,4825.8,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,LYFT RIDE,SAN FRANCISCO,CA,941075705,GROUND TRANSPORTATION,OTHER,2023-06-06,222.84,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,KIMPTON HOTEL,WASHINGTON,DC,200011501,EVENT SPACE RENTAL,ADMINISTRATIVE,2023-06-06,450.0,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,AMERICAN AIRLINES,FORT WORTH,TX,761552605,TRAVEL,OTHER,2023-06-06,332.8,,*,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,"LIRTZMAN, JESSE",WASHINGTON,DC,200055320,REIMBURSEMENT - SEE BELOW IF ITEMIZED,OTHER,2023-06-06,1132.31,,,Operating Expenditures
"KING, ANGUS S. JR.",S2ME00109,Senate,00,INDEPENDENT,C00516047,PARAGON SOLUTION,TEMPE,AZ,852821895,CREDIT CARD PROCESSING FEE,OTHER,2023-06-02,3749.66,,,Operating Expenditures
